text,label
@chaigzy @Amanda____XX @AdannaPapa @Poshfelly @sister_ify @HonNonny @chinemeogu @sexy_oma_ @loistruly Adizim surpuru anya azụ ka Amanda si ekwu like this,neutral
Call me Aka n'chiputa nkwa 1 Mazi okpunna bu enyi 1 ojere jii laa jii 1 Nkenke efi n'achu Igwe… https://t.co/Iiu9D3rQla,neutral
@IyawoThickaBody @OgbeniDipo 😁😁😁😁😂 I kwuola nke ọma,positive
@mma_chee Ife ọjọọ na atọ ọchị.,negative
@iykebufo Iseee🙏 Gozikwa gi oo,positive
@RapuGODifenine @UchePOkoye @MamaCookit @Amy_Nwabuogo @OdogwuAchina @Geraldcake @Ubanized @OgbajiIfeanyi @Munashalom @chaigzy @chuks_nadia @Mazipita Ne ndu ebebe. amen,positive
@__mbahh Ike gwuru !!! @ManUtd enweghi ifele at all,negative
@eldivyn Ubochi uka oo,neutral
Mpiampia mmiri na🙄 https://t.co/FmUzQKXn2o,neutral
@bonario89 @OlisaOsega Isi obi nwanne m! O ya diri gi na mma 💪🏾,positive
"Full Blooded Igbo- FBI. Nwa Biafra, Igbo Boy, spare parts importer &amp; Dealer, Igbotic, containam nọ na high sea, Ha amarọ ka Chiukwu siri kwado anyi. Proudly Igbo! https://t.co/VfhuuTfC5e",positive
@amaratheamazon Ehen nau nne. Ha enwero obi. Ndi mfe.,neutral
Obodo ndị ike ndị ike 😁😁😁 https://t.co/LG9w1iTY0G,neutral
@Anowax @Martinect2803 @LuckyGoldx @Ludarking0 @Salttybarber @HonNonny @Cassbeatz @ChigEmic @AkwubaCharles @ckelvin0911 @okeugo_ @Chimnoya1 @EzelioraS @FBanks7 @AdannaPapa @igwe_johnny @charles_ogb_ @chaigzy Pita nsi oku kpagbue gi ebea,negative
@MarinatedTurks Otele igwe ndi SARS 🌚,neutral
@IjeleNnia Nwoke m jee chọọ nwa dị sharp kpụọ N akwa. Anyị nọ isolation and quarantine.,neutral
@kingsleynovich Confirmed biko O diri ihe a ka ahu m neediri,neutral
@Thug_Amigo Ka’m nye gi his handle ka gi na ya luo 🙂,neutral
@NwaanyiOwerre Kedụ ihe ị na-egbu asụsụ anyị kwanu??? 😂 😂 😂 😀. Were ya nwayọ bikonu. Kai.,neutral
IGWE AKWUDOLUEZE NKECHI MBU NA MBU NA ETITI IN AWKA-ETITI..... IGWE EEEEEEEEEEEEEE @ Government… https://t.co/KBOud4Tsam,neutral
"@Ms_Amarachukwu Amen. Nwaanyị ọma, dalụ rinne",positive
@Shobayok1 Ihe nka e nwere ka odi nwanne m,neutral
@hizeekyoung Ara gba gbuo gi! Ri juo nsi afo! Onye ara!,negative
@Chinnagalina Come to me then ma oburu na ujo adighi atugi,neutral
Chukwu gbaa gi ume 😊 https://t.co/GYbqIsJs1E,positive
@efizeey Nna Somto. Okwa ina fu? N'isi otutu oh.,neutral
@Valeriankyrian1 @Realchuka Umunwanyi a na adizi egwu these days,negative
@AdannaPapa @kingsleynovich @Poshfelly @HonNonny @FutureFuture86 @Salttybarber 😂 😂 😂 😂 Unu ga egbu mmadu oh,negative
@Ujamidaize Gị na Ọkpa..... 🤣🤣🤣,neutral
@nwanyi_ocha Mangala na ato m gwogwo Ezigbo azu,positive
@talktorani on #NightCafe- Np Kpo Kpo Di Kpo @FAZErefazed #TrendingWednesday #VentingPage,positive
"You cried for help, you got help. Ị sị na ọ sniper ka gị mma. O ro ara na ayị gị. Onye aparị 😡😡😡😡",negative
"@FBanks7 @dumakadozie @S_mattahorn 🤣 Chief, onye bụ kwanu onyinye??",positive
@Chysohm Nne biagodi nso ka m takwunye gi something.,neutral
ataruom gi. Unu enwe na onu okwu https://t.co/cD0ZNjkucP,positive
@iamAdacyprain Ebe niine ga bụ stew nnem....😁,neutral
"Happy Birthday Nnukwu Ụkọchukwu anyị, Amarachi 😍😍🎉🎉🎉🎂 https://t.co/E75kTGFl32",positive
@Burmese_Tyga Nwanne etizina . Lapu ndi ekperima 😂😂,negative
- Chinese Nna ke du oge nkem nau 😪 https://t.co/UUPkzf1jAP,neutral
Bia ghota isiokwu Aku rue Ulo a ana ekwu okwu ya... #Ndigbo #IgboBuIgbo #omenala https://t.co/iWGtTLV6BD,neutral
"@sexy_oma_ Na only you walka come? Nne nwayo, I buzi monitoring spirit, 5 years e ji eme degree ka I ji na amonitor ex gi... Nna Biko Agbani road ga apu. Asi nka bu octopus standard.",neutral
"Tbt night memory In ugbawka voice/tongue Anyi ejewe amata ndi akwa siri ike na ufu, onye odika… https://t.co/c9mzxlQk8X",neutral
Ahia ọma nụ!,positive
@von_Bismack @its_emyce @ChelseaFC Nna join Chelsea maka ndu gi.,neutral
"@RapidMax01 Na nsogbu adiro,",positive
"Please i want to connect with Igbo tutors here.🙏 Biko nù, ndi nkem. #ndiigbo #igboteacher #igboartist #robotic #Ndigbo #igbobooks #IGBOnotIBO",positive
Heat oooooo... Chineke ụsụụ niile nke ndị agha.. Gbadata bịa nyere ụmụ gị aka biko nwoke ọma... 😭😭,positive
@EmekaEzeibe @CakeMaestro042 @Ujamidaize @chydymmarh @EzeasorIje @igwe_johnny @okijagirl @uzodinmandukwe @NsukkaBoi @Ekeneodigwe @coolfinesse @Ld_Stan @ChrisUgo18 @obittrice @pqfabrics @Millishield @S_mattahorn @Able_Ka_ @mimipinkberry @Poshfelly @favogbuji @OsitaAmakeze @Jamessucre2 🤟o ga adiri n’mma onye isi,positive
Erica fans ngwa bia nu here😂😂😂 https://t.co/902nfHeJ2j,neutral
@iykimo onye amu'ma ugha. 😛😒,negative
@AdannaPapa @Kene_Nnewi @chaigzy So isolugo @Martinect2803 tubaa ujo ka umu nwanyi,negative
@Ike_Obiora Ngwanu eme Sia kà ànyị kpa,neutral
Onye Nkuzi? Cc @cchukudebelu https://t.co/fu4qwDbvaM,neutral
@EzelioraS For what nah? Ebe Umu nwa passa?,neutral
@Lordchukzy @Chimnoya1 @Cakelicious4 @Mrkabal @CDazlyn @Kene_Nnewi For saying the truth okwaya.. Lemme not hear you say na akam ji gii ugwo ooh,neutral
@pam_andiee Chineke nna ole mgbe... 😢😢😢😢,negative
"@cchukudebelu Onye nkụzi, onye ụwa 😅 😅 😅",neutral
@maazi_ogbonnaya Mazi I bu okachamara n'asusu Igbo. Aka m di n'elu. Ekwetago m.,neutral
ProudlyAfrican💯 IgboAmaka😊 IgboMan💯 OneAfrica✅ @oneafricaglobal @ Igbo Ndi Oma https://t.co/B2qL1b6SnT,positive
@_Darkpearl @OlisaOsega @SteveChuks_ Ndị be Elohim oil nd Gas! Nnukwu mmadụ na ekwulumiri,neutral
Anakogheri😎 Lee ezege onye agwuo nwekwara onu okwu.🤷 https://t.co/XYUfKzhO6q,negative
"Aru gbaa afo, owuru ome na-ala.",neutral
@mariacync 😄😄😂 anyi no na nsogbu!,negative
"#SunriseService ♫otua ka Chineke anyi di agidigba oo, agidigba oo♫ @CityofDavidWH",positive
Igbo Amaka 💯 Igbo kwere mmadu ❤️ @EmekaAmakeze @OsitaAmakeze @GenevieveNnaji1 @theofficialsip @UchePOkoye COURTESY: @DOmenankiti @beepee_rapgod #IgboticMoment - #igbo #Igbos #IgboRapper #beepeerapgod #tuesdaymotivations #tuesdayvibe #Crypto #Covid_19 #AllAmericanCW #rapper https://t.co/URUP7lNu5f,positive
NP ''Chukwu Agozigo Gi'' By @illBlissGoretti #WorkChopIB @Hakeem_lawal x @folakemimighty,positive
"@bredeemer, hapia Biko, oqua ofu ifea ko menu unya. I hota go, ngwa kachifo nwanne. https://t.co/YzNQciZx6l",neutral
@CollinsObinno Onwerodi onye na atupulu onu n’ ime ha n’ile... Ebe enwere umu igbo nochaa n’ime ahia azu the same stuffs haa na ebughali,negative
@SinachOkee Ebe ahụ ka anyị ga ebinye aka 🤣🤣,neutral
@ugee91 Ihe nke a owu ji bikonu🥺,neutral
"@RareCivilEngrAJ @AMADICHIMA @HNNAfrica @JoyObi866 @segalink Onye akpakwana nw'agu aka'nodu, mo'dindu, monwuluanwu.🎶🎷🎤Onye akpakwana nw'agu aka'nodu. Madam, me I don talk my ownoo.😁😂",neutral
@iam_mhykie @Ujamidaize @CharlesNBauer @Tchinedvu4 Yes chukwu bu onye olu ebube,positive
"@DrJoeAbah Never mind dem, onu kwuru njo ge kwu nma.",negative
"I will never get over ""Palliative nde ashawo""😂😂😂😂😂 Flavour, onye mere gi ihea o gaghi adiri ya nma. 😂",negative
"Okwu anyi onu!! Iburo onye igbo, sorry oo. Nwanne gataba agulu k’anyi mme mmanwu on the 1st https://t.co/HZcipXsUmu",neutral
"💃💃💃💃💃💃💃💃💃 Ndi Aba, Abia state, anyi a bia go kwa nu oooo!!!! O kwa na Osisioma ka o di!!!! Issa LUSH CITY OSISIOMA ABA ABIA STATE!!!! #THREAD https://t.co/Y0p8LWKvIY",positive
"Kedụ ife anyị ga e mere ọzọ ooo, ihe a na enye zi m concern",neutral
"@NkyEzenwa Onye na enweghi nwunye ma obu enyi nwanyi anaghi eme mmeme cheta Valentine, I will glue myself to my bed .",neutral
So ndi Abeokute amaro na idi too #Igbotic? @ConnectCatholic Ana ekwu father Asim oru okwukwe!!!!!! #CatholicTwitter https://t.co/FDgbGmAa7I,neutral
"Igbo Adage: Ura toba uto, ekwoba ya ekwobe",neutral
@chikkyfaith @baddoleesa @King_Rated100 @Daniel_Chilax Chai! Nkwobi nke a atoka from afar,positive
@Queen_Minic Ututu OMA Ada Jesus,positive
@chaigzy Hapu ihe ahu.. Onye buru ebu ebugo.. https://t.co/fdIf5Ysdel,neutral
@Dimssoo @aakintode16 Nna gi der,negative
"Boss, otutu oma 🙌🏼 https://t.co/AGevkMm1Ir",positive
"Tailor: fụọ afo a nwanyị Me : madam, afụ go mụ a. Tailor: bia, o okea ka afo gi ra??? Me :🙄🙄🙄🙄",neutral
@McOsiofwar @elharsh Dude I'm ignoring u on purpose...I chóro I bu putam ukwu n'ama...,neutral
Echeta ebewa 1of igbo land! Ozo emena nke mbu na Nigeria!! Eze inhe isi ike na Africa!!! Ichie obi Tara mmiri nke Izi zi!!!! https://t.co/CaPhKuwTyK,neutral
@TalesofKEN Konji ga egbu gi 😂😂😂,negative
Anyi na eme celebrate ekeresimesi https://t.co/ZXHRNO5xlv,positive
#GospelCountdown w/@CheezyCharles No 7 @FRANKRICHBOY ||Odighi onye di ka gi #WelcomeHomeJidenna,positive
Afọ ekwero ụkwụ zụrụ ike #IgboProverbFriday,neutral
oge chukwu kan ma 🙏,positive
@IsaacIjeomaMar1 @AfamDeluxo Iwu onye ebekanyi?,neutral
@OsitaAmakeze @kolatubosun @ifekaog Imeela. Chukwu gozie gi,positive
@naiynah Iwe gi adina oku.. achoo m ima ihe m ga akwado maka ya mgbe m ga-abia b’unu,neutral
@AfamDeluxo @aproko_doctor @Adunni_Achebe @wired_physician Egwuregwu a kpọ go gị ụlọ akwụkwọ 😂😂😂😂😂,neutral
"@aniagorosteen @TheChioma @Anambrasocials @Phonyxxx @omoliscious @Aunty_Dammy @TheVintagePlac1 @Edeika1 @OgbajiIfeanyi @imosocials Buikem, chukwu gọzierem gị. daalụ rinne",positive
"@Mhys_Clara @Dasucre Maria di aso nne nke chukwu, Riobara anyi bu ndi njo ariro kita na oge onwu anyi. Amen ❤️🙏",positive
@Uc_Wiz @jahmalusen Nwanne nwoke ahu emego Madu tati(30),negative
#enugugrillandmingle Ọ chụpụrụ onwe ya n'ụgbọ asina na ụgbọ abaghị ya! We move!! https://t.co/EXiCohfi7A,neutral
"Nna fọgeti, @sugabelly gaara ụlọ akwụkwọ. Ọ mara buku.",neutral
@nonsookongwu @toluogunlesi @EdinburghTattoo @Annne_Gee @ellanxo @OlisaOsega @CynthiaOlaedo4 @Momo_Sucre @ebukakanary1 @Dasucre @aproko_doctor @UgwunnaEjikem Ndị a ebiro na Naijiria biko.. Inukwa😃,neutral
"@Auntynaira @AfamDeluxo Nwanyioma, obu asusu anyi bu ihe ahu...dachi😋😍",positive
Yoba Chukwu ka anyi di ndu 🙏🏾 #ChiefOsitaOsadebe #highlife #pray https://t.co/jUELRV6PKY,positive
Onye aruru ani🙈 https://t.co/zYWUVl2qND,negative
@mazi_Fizo @Eatndrown @swizzbellanikky @iam_realjayson @kingsleynovich @AmBestmanBuka @Ebubelove @maxfrank09 @GODSNEAR1 @UchePOkoye @FBanks7 @AfamDeluxo @AdannaPapa @ebukakanary1 @PickTwo_ @iUzunma @iamAdacyprain Aka m di Ocha oh!🤷‍♂️ Maka mmadu i ma mu ula! 😩,neutral
Chelu ka ndi Malay na Thailand boys bia ghanye gi aja na anya! https://t.co/UWKMZ906S7,negative
@pasidon20 @peachy_Doo @volqx 🙌lekwa aka m n'elu nwokeoma,positive
@JAY6th Gwa ha okwu Nke obula ichoro,neutral
@Chukwunaeme1 @Edu10931767 @Nwankpa_A Ederede Igbo gị a bụ dachịị.👍👍👍,positive
"@nonsooka4 @trending_medic Onwe Ndi amaro Ife, Ndi amaro Ife bu, nyem efe. Mama kontinu 😂 Mana onwekwa Onye iga afu igwa ya okwu aguo gi pieces 😂",neutral
@ParisNuel @AfamDeluxo Onye ebe n’ozubulu ka ibu?,neutral
"@its_roi Mmiri ugbo ala adighi oke onu ugbua, kedu ebe ibi?",neutral
"@Duchess_Tweets @ObongRoviel Chineke kere m Osebuluwa Olisa Igwe Oluwa Ubangiji Oghene ...and then, my sweet momma",positive
@Anowax @Martinect2803 @AfamDeluxo @Kene_Nnewi @ChigEmic @Salttybarber Bia nuo beer ka iwe calm o down.. Ego unu bu ochie ego.. Mgbe one dollar bu 1 naira 50 kobo,neutral
"175. Nna, Esetirim Gi Akam 1 Nna, esetirim Gi akam, Amaghm onye ozo; I wezuga Onwe-I n'arum, Ol'ebe ka m'geje? Kọrọs:- Ekwerewom, ekwerewom, Jisus nwuru n'ihim; Obara-Ya di ok'onu Ka m'geji pua na njọ.",positive
@Blindfolded__ Isi ufodu ndi Twitter emebigo neowww,negative
@AdannaPapa @Salttybarber @chuks_nadia @Martinect2803 @HonNonny Aburo his mentor biko Amam ndi bu my class members mgbe ahu O @Martinect2803 na @HonNonny mentorlu @Salttybarber,neutral
"Nna ehn, ofe owerri ri oku ga eme ugbu.",neutral
"Ka Chukwu abiama nonyere ma chekwaa gi ka ina agba mbo. Udo, nwanne, udo. Nwayo nwayo maka na ihe di oku ga aju oyi mgbe n'adihi anya. #igbo #hustle #prayer",positive
"Ka chi fo, Ka ọ dị echi💤😴",neutral
@karanma_ @TheMikiiz Nne Biko refer to direct message gi na odi mkpaa . Udo ♥️.,neutral
#NP ▶️Chukwu Agozigo Gi Remix @illBlissGoretti ft @Lucy___Q x @terrytharapman on #HappyHour w/ @DjEqualiza 101.1📻🇳🇬🔥 #HipHopRide #Indamix cc @MediaGuide_NG,positive
Kitikpa rachaa gi anya dia...... Anuofia🙄 https://t.co/d5aSQMRiKa,negative
@UtaziJay @EmpressDaizzy @mazi_duce @MeetTheRichard @DoctorEmto @AskMeWhatIWant @cardinalroyale Ndi church anyi,neutral
@Ifeanyi_Nnaji1 @churk00 @FBanks7 Nwanne hapu safari O foo ndi oga etiyelinwu anya,neutral
"Otu onye tuo izu, o gbue ochu https://t.co/In6IaAr31m",neutral
@matthewamad Onye Chukwu goziri,positive
Ewu dika gi🙄🙄🤣🤣🤣🤣🤣 https://t.co/9zdZsdga8s,negative
Kedụ ihe mmadụ ji isi kote na this country? 🤣😅 https://t.co/ByjNkzicAq,negative
Lmao odi ka onwe ife na eme gi https://t.co/sciFaNRMEy,negative
@bcilori @JajaPhD Ka abuo no na braziie 😂,neutral
Chinecherem Odighi onye di ka gí Eze n’azram ekpere Oku n’erere Onye Zoputa 🙏🏻🙌🏻,positive
@zubyIII @ChukwuebukaEmj Adaka dị ka gị,negative
@ms_nal @iamdjmacsoundz @Daralohi @de_doyin @Gbenweezy @Sir_EbubeEleazu @himoleharyoh @LeoinAbuja @PeaceChijindu @ChibuezeNedu @imoleayomichael Ka ọ dị echi,neutral
Miss 042 Enugu is da Bomb. Ugegbe Oyibo. One fresh Udi Palm Wine for you dear. #MissEnugu,neutral
@WeAdoreHer_08 😂😂😂ugwo nke a eh,neutral
@chuks_nadia E ji Igbo agwa onye ocha😂 ifukwa nke a na-akpọ ỌKPA?? Nni anwa zoo mmadu na UNEC.,neutral
Kowakene nkea nke oma ? https://t.co/s1TBSNr0iS,positive
@Chukwunonyerem9 Ndị enweghị uche 😂😂😂😂,negative
@ninoclassico @Nkezigbo I na tupuru ndi uwa onu?,negative
@EmmaNwachukwu_ Ike gwuru Dede.,negative
Anyị amaghị kà ụmụ nwaanyị ụfọdụ this days si kwado https://t.co/6i5GQhu77x,neutral
@AdannaPapa @neduokoyee Nwanyị Ákwá ibom achịkpugo gị ụkwụ n'ụlọ abi. Ka m were ụjọ kweta.,neutral
@iykimo 😁 Ima ka esi acho okwu nno Smh,negative
@aproko_doctor Azu nti mmadu na-ato ka onugbu ma emewe ikwokirikwo,neutral
@charles_ogb_ @AdannaPapa @Lilymikell @RosemaryOcheze @NkyEzenwa Choba onye gabu oyi gi o. Jee choo ya redeemer,neutral
😂 😂 😂 😂 😂 😂 😂 Nna ike gwụrụ https://t.co/qFqRixQlaQ,negative
Asi na arum buru so onu ozugi inyegi ekele #Greatfulheart. 🙏🕺🙇‍♂️,positive
@Genevieve_amaka @ChukwuebukaEmj @Umu_Igbo @Okenwaokodu Ebe ọ bụ a nne... Ọgwụ maka any type of sickness... 😅,neutral
Even Truecaller don increase their price from 250/month to 399/month A ṣẹ̀ṣẹ̀ bèrè nì ọ̀rẹ́ Nkea bụ nkeji nke mbụ,neutral
@Chukwunweike9 @PeaceChijindu @CHINAEZURUM @Miss_magnolia20 Hahahah. Ha nile bụ otu,neutral
@urchilla01 @witney_witney 😂😂😂 Nwanna NNE bu onye si mu kpotara ya nwatakiri di mu mma na aru. Uru ka mu na abalu ya otua,neutral
@iamUncleMark Alert m gbagam 💃💃💃💃 Ekenee m gi uncle mark🙌🙌 Ebe osi puta mmaji mmaji🙏🙏,positive
@realchukwuebuka @_valkiing Ọ kụrụ the boy ihe ka o zuru ekwentị na computer village,neutral
"AfroGOSPEL viBes from PORTUGAL. it's a beach party ooo. IGWE IGWE IGWE IGWE IGWE IGWE IGWE IGWE IGWE IGWE IGWE IGWE. @ Omole, Lagos, Nigeria https://t.co/FwOKPeRVp0",positive
@Coal_City ekwensu di bad 😂,negative
@OsitaAmakeze @EmekaAmakeze O kwesịghị ka anyị na-agagharị na mba ụwa na-ebi ego agharaaghara kama ka anyị na-ebiri site na mmụta agbụrụ ahụ.. PITA OBI VP DEBATE 14 /12 /2018,neutral
Onye Nkuzi achogo okwu. 🤣🤣🤣🤣,negative
Okwu agbasa @2niteflavour @ Lekki Auto Services https://t.co/e9BqPRkWaI,neutral
@Nwanlecha1 @meks2850 Nne Fada on my mind. Kai! I ya ebeju akwa afọ!,neutral
"@Geraldcake Daalu Nwanne, kpo nyem zia m nwaoma osiso ka m di ocha.",positive
@8eeba000d7ec49e @dharmieKING Nne I rulu ulo,neutral
@ChigEmic @AfamDeluxo Ife eji achu njo afia na Obi mgbani enu,neutral
Chukudebelụ m n'afọ a 🙏🙏🙏 Ọ ga echeba m n'afọ a n'abia.,positive
Chim moo I di mma! Ama ama amsi amsi. Ekele diri gi onye nso.,positive
@Kene_Nnewi @AdannaPapa @HonNonny @AfamDeluxo Nsogbu adiro. Echi ka di😭😭😭,positive
"@IgboHistoFacts Oriental brothers, Osita Osadebe, Onyeka Onwenu na Milke Ejeagha egwu ha na amasim nke ukwuu!!!",neutral
"Asi na otu ụbọchị, anyị ga-ahapụ ụwa a gbakwuru onye nwanyi, koro ya ka anyị na ije si ga. Onye isi m, Sen. Benjamin Uwajumogu, nke a bụ ebe njem gị ga-akwụsị. La n'udo. #WorldIndigenousLanguageDay #BenGoesHome #RIPBen https://t.co/XMIxSYu8aW",neutral
Chioma meh okwa mu na gi for life💘♥️,positive
NP '' Mmadu Mezie Ndu Ya Emezie''- Oriental Brother #MRIBwithTLD #MorningRunsIB w @titusbadejo @LauraIkwuh / @DemolaAdediji,neutral
@vicmela1 Nwoke ọma mianky 🤪🤪 dalụ,positive
Happy birthday MPA... Chukwu gozie gi https://t.co/yVLkdQ3IvP,positive
@flowkray @Dara_Sketche @Abisola_kongat @Kestim_ @Fortunate4tun @iffy_ify_ @LeoinAbuja @adedoyinbetiku @OluwaJayBoss @Slimtee_456 @Daralohi Kitikpa tawasi gị isi nga a hu. Onye bu nwa gị? https://t.co/qfztije1jL,negative
@Mbamaluike Iseeeeeee. Gaziekwara gi nwanne.,positive
"@EmekaIhedioha Kedu uru akuko a bara ndi Imo? Biko, anyi choro ina-ahu oru ina-aru",neutral
@Favelexzy @Poltergeyst_ Lmaoooo Onye aguu 😛,negative
Ndi Igbo si n’odu ka eji ama obi nkita. #IgboAmaka,positive
"@NG_StreetLawyer @mr_robmichael 😂😂 hapu mu biko , unu ga egbu nwa nke mmadu",negative
"@obuteaku1 Nne rido onwe gi nri, o Kwanu nke onye riri ka ó bú ana.",neutral
@EmeakamaGolden Ọhụrụ nwanyị sie rice,neutral
"Doo nụ, onye a aburozi nwata 😂😂😂 https://t.co/rlho6Qu5f5",neutral
"@Izzyie__ Giwa nu, ehn nwanyi oma 🙈",positive
@dr_osse Kedu ebe passport m di???,neutral
"@TheRoqeebat @Mz_Own_Ya_Hrt @TrophyHusbandD @ozzyetomi One Igbo language... Different dialects. Ahuru m gi n' anya Afuru m gi n' anya.... Ahia, Afia... Unó, Uló... Itéghété, Itolú...",positive
Praise and Worship Song By Ogobest Agurd 'Onye Amara OnyeNgozi' https://t.co/nRJHQs79mS #takingthegospeltothenextlevel,positive
@kenechukvvu Chukwu gozie gi boss,positive
Umu Igbo onye nke anyi eme goh ya ozor Ka Anyi zu Kota nyere ya aka. https://t.co/owm1g9hoqx #ReilC bu onye Nnewi #TGYEP #TheGhettoYouthEP,neutral
@iRuntown Baba Biko remember me in empire tomorrow Biko 0051281684 diamond/ Access bank Chukwu gozie gi @iRuntown,positive
Every time I hear kpokpo di kpo kpo kpo kpo kpo. I must move. Such a jam!!!,positive
♬Onye dika Chi? Onye dika Chukwu? Omalicah! Agu ne che mba one.♬ #ThanksgivingService #GH_OuterRingRd,positive
@Jamessucre2 @oblomart @djgunz9ja @EnuguGod @ChukwuebukaEmj @Stansbaby @CakeMaestro042 @iam_mhykie @chydymmarh @Zzadora2 @Chief_Cyril @Ujamidaize @d_i_k_a_m Odogwu Na mmanu nri,neutral
@FBanks7 @ama_ra_chy Nwa Di ka udara nwannu. O na-emuke ka onwa na-atowa nti.,positive
OMG 😂😂😂😂😂 onye muru gi @akaebube https://t.co/FJkGPSVPFP,neutral
@n_ogbuehi @WuzupNaija @MobilePunch Nna nke a dalu uda 😂😂,neutral
@iam_Eben @miebacka @aanuoloowapo Nwanne mmadu How far Ele kwanu nga gi onwe gi nno,neutral
Ada eji eje mba. Jisike @YvonneOrji. https://t.co/vU3bURjmKO,positive
@Kene_Nnewi Mechipu ọnụ gị ebe ahu🙄,negative
@DrJoeAbah e soro anyi buru ndi @ChelseaFC fans?,neutral
A mụtago m ka esi eme akamụ 💃💃💃💃💃💃,neutral
Nnọọ onye ọma. Ịdere nke ọma 👏👏👏 https://t.co/fVRRd1JbLv,positive
"As long as na ikponyee m Ada Nne gi. Kpolu fa biaba! I ya ekposazi ihe nke gi, ginwa mazi! 😂😂😂 https://t.co/n3wkvMxXGD",neutral
"@CzarArchie Onye nkem, nsogbu adi ro odogwu. Daalu.",positive
@Miyaa_Bii Amarachi ngwa fbk,neutral
#TWHSunriseService @cityofdavidwh #AfricanPraise 🎸Ihe o na me Agidigba o🎸 @Coal_City @BEE6TH @ChurchEventsNG,neutral
Ala gbagbo kwa Ma gi Ma Rochas ahu. Ndi ara https://t.co/3j8gsR6wts,negative
"@therealspookie @eze_eche @Hijay09 Mine is ""mmadu kpakwa ya nwanne gi nwoke""🤣",neutral
"Onye oma m ji eme onu , soro soke https://t.co/pcmGcYHPAj",positive
"@sultanofAba Nwee anuri ncheta omumu gi oga Sultan, ogologo ndu na aru ike bu ekpere m n' isi gi. Amiii🙏🙏🙏",positive
@PickTwo_ @chimamaka_ Nka bu na anyi GA turn up na ogbe gi.. 😂,neutral
@HonNonny @its_bugatti 🤣 🤣 Bia ka mụ nye gị number the cousin 😜😜,neutral
Mere onwe gị ebere gị bụ nwa https://t.co/wxgQ6tdZcG,negative
"@Belyn_da In Nsulu, ngwa land.",neutral
Happy birthday to our erudite Professor kanayo.o.kanayo . The one and only DIMKPA ISE NDI MBAISE… https://t.co/WW8QNKVatJ,positive
"@Miss_Jayla Lekwa green bottle na aka onye obula, equal opportunity",neutral
"Jehova, ike gị ịhụnanya n'ime anyị merie ihe niile. amen",positive
#NP makojo @chiefosadebe # oge ndi igbo @Elderpropropro1 @MediaGuide_NG https://t.co/MvL4ptTIEz,neutral
@Encode4 Aga m agba gi karate..,negative
@Kene_Nnewi @Nonniblaze Isino wokeness Welu ezigbote panel beating kupuya the wokeness na Aru.. Ndi ibelibe jidelu omenana igbo kpodo ya isi n’ ala,negative
"@DrJoeAbah Eze mmụọ Bikọ e neediri m Thermostat C300 Biko Direct Belgium ka m chọrọ, daalu",neutral
@Cassbeatz @ChigEmic @UgoIkeakor @lolooge @UcheOkoyep @Poshfelly @AfamDeluxo @chuddyOzil @MaziGerald @FBanks7 @JauntyUnachukwu @Martinect2803 @daddyiel @AmBestmanBuka Cast ahu gbuo gi dia.. Ijero dakpada charlton mgbe nwa.. Kedu ife bu casting na ngosiri gi your man Olie G..🙄🙄,negative
@Dasucre @EstherDeity @NWANERIAKU1 Choro nwanne gi ego biko.,neutral
@_The_Immortal Lmaooo Eziokwu aru adiro gi,negative
@CynthiaOlaedo4 Udo di Ngwanu nweba anwuli,positive
I kontactia corona virus ebe I na akwa iko ijebe oku mmuo. Nekwa corona virusu young boy!!!!,negative
@Jamessucre2 Anoghi ofu ebe ekiri mmou,neutral
Ndị á ámárọ̀ kà anyị sị kwado.,neutral
@Chukwunonyerem9 @Mazigburugburu1 Eziokwu Kedi iru gi m juru ESE ya,neutral
Bikonu! Mere nụ anyị ebere ma gbaghara anyị njọ anyị n'ụzọ ọ bụla anyị sịrị wee mefee ma magide ụnụ! @GovAyoFayose @NGRPresident @NigeriaGov @OfficialAPCNg @OfficialPDPNig @ImostateGov @ShehuSani @SP8thNGRSenate @dino_melaye @lindaikeji @gossipmillnaija @umuigbo,positive
"Nkwa akwado sịrị, kedu ebe a na-etinye isi? https://t.co/e2yFd883UO",neutral
@889BrilaFM aligo otu okwu ndumodu muji welubia na ututua be ka umualanyi jisike no adoli nihina oteeaka odibalu njo ogadikwanu mma#aligo,positive
OTU ONITSHA ADO ✊❤️ https://t.co/AO6O8k4lQy,neutral
@Jamessucre2 @DJSailentMasta @enugudisco Ndị oso chi egbu,negative
@OkayEkeh 😂 😂 😂 Nwanne onye meghee,negative
@CuteAijay @AkwubaCharles @CDazlyn @chaigzy @Kene_Nnewi @RosemaryOcheze @AkiMarlin @ChigEmic @okeugo_ @AdannaPapa @Apex_Zy @Ada_Ojilibeka @urchilla01 Bia nwata nurse oji ugwo biko avoid me,negative
Ndi be nwunye m ka i na-akpari RT @VEECTA: Hmmm ndi ofe mmanu! Ndi obu asi eje ogbe! Tuo fa egwu oh Maka na asili bu ife gbulu fa. Tufiakwa!,negative
@Uwanaka_ebus Chukwu agozigo go Nekwa zie ka isiri nnọdi n'ime the convertible maka na Chukwu agozigo gi,positive
@Ph_Obidon Lol... Nwanne... Ututu oma! Anyi a putago! Udo di.,positive
