text,label
@bbchausa Mudai a Nigeria rayukanmu sunzama abin kudi yau kaji ankashe gobe kaji ansace allah yakyauta ni tambayar ma anan itace yanzu haka zamu cigaba tazama kenan? Allah muntuba allah kayafemana 😭😭😭,positive
@RFI_Ha Dakyau wannan abu yana mana dadi 🤣😂,positive
"@bbchausa Allah ya kyauta, irin wannan abun shine yake sa ko da yaushe ake cewa kan musulmi a rabe yake, Allah ya kyauta 🤔",positive
@Rahma_sadau Anty Goman karshene fa Adaga mana kafa Why not u 😁,neutral
@Rahma_sadau Haha🤣🤣🤣 Yau rahama is in trouble @Rahma_sadau,negative
@washafatii Naga sai wani kara kyau kike mene sirri ne 😂😂🤣🤣,positive
@RFI_Ha Hakan yayi min dadi🤩,positive
@bbchausa Amma anyi wawan soje anan; dan haka akwai yiwuwar nanda shekara ahirin ire irenku wawayen soje kuxama tarihi 💀,negative
@bbchausa BBC yau ba labari kenan😂😂😂😂 in ba hakaba meye ya hada Ku da farashin raguna ko sari zaku fara,neutral
"@aminiyatrust @MBuhari In sha Allah. Allah Ubangiji ya kawo mana tallafinsa, ya bamu tsaro daga wajensa, Allah ya taimaki Jami'an Tsaron kasata Nigeria 🇳🇬, Allah ya basu nasara SU murkushe ta'addacci. Allah ya taimaki shugabanninmu Zuwa Abinda Allah yakeso Kuma ya yarda.",positive
@FalaluDorayi @UmarGombe @senatorbash @sir_zeeesu @Fadilah_Fapus @Mubarack_Umar @dadiyata @Feenarh 😂😂 haka yake wanna Baba,neutral
@bbchausa Lallai ammar wanka hardana Aljihu! Fafalolo😅,positive
@bbchausa Tunbin giwa kodame kazo anfika...💪,positive
@bbchausa @bbchausa mashirmata ne yanzu 🤦,negative
@AREWA24Channel Abu yayi kyau daman mun kosa acigaba da shirin gidan badamasin nan 😄🤓👌,positive
"@bbchausa Kirana ga ""yan jami'a, kowa ya daure ya samu abunyi koya yake🙏",neutral
"@bbchausa Eh Anji Din, Da Kyar Din 😂 😂 😂",neutral
@bbchausa Uwar yan dadi 👈,negative
@Rahma_sadau Ah haka zaki Goge 🤣🤣🤣🤣,neutral
@bbchausa Yana zaman gida 😂😂😂😂😂😂😂 dole,negative
@bbchausa Allah ya gyara mana kasar mu🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬,positive
@voahausa YDG illar cin abincin jabu KO Wanda aka sauyawa kwayoyin halittu akoi matsalar gaske yana iya Kai ga rasa rai KO kuma reshin lfy😭😭,negative
@bbchausa Murnan banza 😂😂 ba,negative
@bbchausa @moher__ 😂😂Ga fili gamai doki,neutral
@bbchausa Mallam ashe kaima kana Dan taba chajin😅,neutral
@bbchausa Wannan deh ni kanuri mah nasa sani....... Cikin nafi😂😂😂😂😂,positive
@bbchausa Gwamnatin Buhari bata da wata manufa musamman wajen talakan Nigeria 😎,negative
@bbchausa UHmmmmm America kenan 🙄! Ki ji da xabenki da ke tafe ba babatu da baraxana ba.,negative
"@bbchausa Tamabadat banza ba garambawul ba in shina iyawa shi juya najeriya Lagos ta dawo sakkwato ai mai sha dut tasha, Allah shi jikan talakkan Nigeria 🇳🇬😭😭",negative
@bbchausa Toh ai sai a kirga mu gani in gaskiya ne 🤣,negative
"@Rahma_sadau @aphroDIJA Mati a zazzau, mati a zazzau wannan film din ko shine farko nunawa a Nigeria ai ya Isa Haka Haba🙄",negative
@bbchausa Amma anyi faduwar tasa wallahi Allah yasawake 😡 😡,negative
@bbchausa @MBuhari Au kadan yagani mah sauran jifa Ah kano 😂🤣,negative
@Rahma_sadau Lallai kam Allah yasan dai Amma kinsan fidda tsiraici ki zunubi ne kuma kika ci gaba da aikatawa. Sakarai kawai kuna jawa musulumci zaga 😡😡,negative
@bbchausa BBC Dan Allah idan Kun rasa abin posting Kuna saka Mana hoton buhari mu zazzage sa Kawai....please 🤛,negative
@Rahma_sadau Zandagi meri kartii ---kartiii. Inma zaginmu kikai mun rama🙉🙉🙉,negative
@bbchausa @MBuhari Jawabin Wannan awajen mu Dai'dai yake da Haushin Kare 🐶,negative
@bbchausa HAUKAR BBC A TWITTER AKE GANINSHI👌,negative
"@bbchausa 🤣🤣🤣 buro ubaiyatu kenan kwal uba ,🙆🙆🙆",negative
"@aminiyatrust To waya tambaye ku, ina ruwanku🙄",negative
@Rahma_sadau Allah ka mana tsari da marowata dai😊😀,positive
@bbchausa Hakan kamar an kashe maciji 🐍 ba'a sare kansa ba. Dan kuwa al'adarsu ta duka tananan,neutral
@Rahma_sadau Ya za'ayi mukalleshi a nan 🇮🇳,neutral
@bbchausa kaga ataro babban march kuwa🤣🤣🤣🤣😂dan wlh hedai a mutu,negative
@bbchausa Zaki Mai Qashi Guda Dan Karfi💪,positive
@bbchausa Hummmm Allah ya kyauta 🤗 Siyasar Najeriya kamar wasan kwaikwayo akeyinta...,positive
"@AminuSaira @AREWA24Channel @sairamovies Sumayya zataje asibi, Laila zata gano Mahmoud yanada budurwa, Umar zaiyi Rigima d Mahmoud again Rukayya zata kara tsanar Mahmoud... in fact Mahmoud will found his life involved in jeopardize 😂😂😂",neutral
"@Rahma_sadau @washafatii To Mai za a gani anan, saura..................🙄",neutral
@Rahma_sadau @Bellokingkhan Son kai yayi yawa 😅,negative
@bbchausa 😅😅😅😅😅😅 kasa ta nigeria,neutral
@bbchausa Akace jirginsu yafadi yamutu 😕 😕 🏃 🚶 🚶 🚶,negative
@FalaluDorayi @UmarGombe @alinuhu @aashariff @tijjaniasase1 @sir_zeeesu @Bellokingkhan @Maikudi001 Kuma Sirikin Goje ba 😷 Ina kuwa jira a sa rana in kai gurasan nan,neutral
@bbchausa 7 point agenda da kaunar talakawa da kishin kasa Allah yasa aljannah ce makomar sa 🙏🤲,positive
"@bbchausa Allah kai neh gatan mu, kaji tausayin mu ya Allah 🙏😭",positive
@bbchausa Kawai abani a huta 🤷🏾‍♂️,neutral
@bbchausa @sadiq_aziz @Zacks_hdj to kunji dai masu zuwa layin K🤣🤣,neutral
@bbchausa Toh Allah ya raba mu da mugun ji da mugun gani🙏,positive
@bbchausa Ta huta da makeup 💄 in za tai new post🤓 Su audiga sun maye gurbin kayan kwalliya😀,neutral
@Rahma_sadau hajiya RAhma Allah ya gyaramu duka to🤚,positive
@bbchausa Harkan ilimi fa Akoma Makaranta! Allah zai isar Mana 😥😥😥,positive
@bbchausa Aikin banza dinfa kenan ai ansa zai iya aikatawa ne 😂😅,negative
@bbchausa Kutumelesi!!👀👀tAb wannan shine biyu babu..,negative
@bbchausa Kaifa kaji wai makomar su😂😂. Sai kace wasu wanda suka buda😂😂😂😂😂,neutral
@bbchausa Allah ka tsare mana imanin mu🤲,positive
"@bbchausa Masha Allah Yayi dai dai👍 haka mukeso Allah yakara mana irinsu diyawa, muma Allah Ubangiji yabamu dukiya Mai Al'barka muyi fiyeda wan nan 🕋🕌",positive
@bbchausa Abawa uwar amarya taci😂😂,neutral
"@bbchausa 😂😂hukuncin yayi daidai, inama a fara hakan a Nigeria da tuni masu fyade sun ragu",positive
@bbchausa Yau gashi tayi ai🤔,neutral
@bbchausa Ni dama tun daga kan buhari na dawo daga rakiyar tsohon soja!!🚶‍♂️🚶‍♂️,negative
@bbchausa Uban wa ya tambaya ku? suratul munafikun ta tabbata akanku.🤔🙌,negative
@bbchausa Lallai kuwa Kano koda me kazo an fika 🤔,positive
@bbchausa Baba ya dawo Bakin aiki 😂😂 an Fara da kusa kafun a shilla turai 😂,neutral
@bbchausa Kai BBC kun iya gulma wllhy 😀😀😀,negative
@bbchausa Hahahaha 😂😂😂 Kaih jama a masu Shan wiwi zasuyi murna,positive
@Rahma_sadau Eyyah kuma harda ku ai nasha mu kadai ne😀 sorry ehn,neutral
@Rahma_sadau Ki kiyayi gamuwarki da Allah hajiya Rahma Sadau ki kiyayi lokacin da zaa baki littafinki Ace ki karanta ya Isheki hisabi 😢 اقرأ كتابك كفى بنفسك اليوم عليك حسيبا,positive
@Rahma_sadau better late than never 🎉Happy birthday pweety... Allah ya karo shekaru masu albarka ya kareki daga sharrin makiya... Both visible and invincible ones😊🎂🎊,positive
@RFI_Ha @KalaNafiu Mai Aya banta hamsin😎,neutral
@bbchausa BBC Hausa na fuskanci abubuwan nan anayi kuna jin dadi 😊😇😂,positive
@bbchausa To fah Salati goma ga annabi🙏,positive
@Rahma_sadau @AdizatouGabon Nidai wanda ya balaga bashi da aure allah ya aurar dashi ✌🏻,positive
@bbchausa Hmm dama buri yayi kama mutum soma suke yaje su tambayeshi kabari dollars 😂🤣🤷‍♂️,neutral
@bbchausa Ina ganin rashin bugawar salah ne da forming😂😂😂😂😂😂😂,negative
@bbchausa Toh ina Buhari yaga zucia. Naka shi ne naka ba wasu yan iska ba😏,negative
@bbchausa Don uwarku yan majalisar najeriya makiya hassada ga yaran talakawa idon matsalar kudi ne.... Meye amfanin kudaden da kuke cinyewa arage kashi hamsin na kudinku idan kashin kasa kuke mtswww😏,negative
"@bbchausa @realDonaldTrump Bandamu ba🙄, wai ma ina Amurka take?",neutral
@bbchausa Ta UAR ba dakatar ba😂🤣.. Muje zuwa direba,neutral
@bbchausa Tanbayi agwagwa ka sha labari 😀,neutral
@bbchausa Dama dole ne ka fadi haka do min ba yaranka aciki 😕,neutral
@bbchausa Tandi jam! Jaki yaje neman kaho ya dawo ba kunne kenan🤣🤣🤣,negative
@washafatii Eid mubarak aunty fati wlhy life style en ki yana burgeni 😍,positive
@bbchausa Dama shari ar musulunci haryanxu tana aiki a kano 😳,neutral
@aminiyatrust Daman yazo a constitution cewar idan zaaje gobe sai nafadamaka sojoji to idan munkine fir'auna mah yyi kuma yamutu balleku kowamah sai yamutu. Kuma wlh kusani talakawa sunada hakki akanku akwai hisabi tsakaninku tunda kune shuwagabannin su 💔,negative
@AminuSaira @NuhuAbdullahi_ @NafisatOfficial @Hausaempire Ni Mahmud yamin daidai mai kudi nefa yazo hhhhh😀😀 wlh yaci sa'a ma tana sanshi ae su zuwa daya sukewa mutum,neutral
@bbchausa Yasanku manomane kusha inuwa idan kuna noma #yan Nigeria 😂😂,neutral
"@bbchausa Jajirtaccen ma'aikaci, munai wa ɗaukacin ma'aikatan sashin Hausa na BBC ta'aziyyar rashin sa🙏🙏🙏",positive
@bbchausa Daman haka Sheikh Dahiru Bauchi yake da qibq 🤨,neutral
@bbchausa 😲🤦kut mudai munbani da chin bashi wllh Kuma mubabamu akiba duk Wanda yachi da hakina wota balbal wllh,negative
"@bbchausa Munafuki mai baki 2, kaji a can ka kara a nan, Shi ake nufi da bakin Ganga. 😂",negative
@bbchausa Allah Sarkiii ❕. Allah ubangiji ya musu gafara,positive
@bbchausa Sbd yaga ba wajen zama bane😩,neutral
@bbchausa Au dama bai san mi ya kamata yayi ba idan irin haka ta faru kuma yasa muka za6eshi ❓,neutral
"@Rahma_sadau Ai kuwa baki san Annabin ba (SAW), domin cewa yayi a tsinewa mata masu shiga irin wacce kike yi domin su ɗin tsinannanu ne.😠",negative
@Rahma_sadau Allah yasa mudace best actress ever 👏👏👏,positive
@AminuSaira Ameeen summa ameeen director ya labarin firlm din mu neh (labarina)yaushe za a cigaba da nunah manah😆😆😆😆,positive
@Rahma_sadau @sadaubeauty Sai mun zo Insha Allah 😋,positive
@bbchausa Allah ya Mana maganin wannan annobar data dami duniya🤲🤲,positive
@Rahma_sadau @yaseenauwal @abba_sadau @sir_zeeesu @Rahma_sadau baki da dama Soo funny😂😂😂😂😂 Allah ya kara daukaka.,positive
@Rahma_sadau Allah yamana kyakkyawon karshe..Amin 🙏,positive
@bbchausa Ƙasar ta babansuce kuyi sentence to death dinsu 😏,negative
"@bbchausa Allah ya kara! Gara haka yafiya yawo sai kace tsutsa! Baya gidan goje baya gidan kaura.wlh harga Allah banaso Yana tafiya Yana barina a Nigeria,😎",negative
@Rahma_sadau @Maltina Ai ko agidan buhari baza suyi hakaba💯 balle agidan su rahama sadau🤣✅,neutral
@RFI_Ha Babu abunda yasamu gada hassada ce kawai ta motsa masa 😂 https://t.co/x5CfcRwlh6,negative
@AminuSaira Yah Hayyu yah kayyum....Allah ka dube mu..🙏🙏,positive
@freedomradionig Amma ansaki sakamakon kalankuwar da akai a Kano ko 😃,neutral
@bbchausa Mu fa a tafiyar Manjo yanzu muka fara. Na sauke saqon Dauda Kahutu( RARARA) Yanzu kai muka biyo bashin waka 💃💃💃🕺🕺💃💃💃 https://t.co/oBxyXAa9OV,neutral
@bbchausa Ta faro ta kare mayu sun shaqure bbc 🤣💔,negative
"@RFI_Ha Allah yasa, amma @Bellomatawalle1 kanada abin dariya😅😅😑😅",positive
@Rahma_sadau Wan nan shi ake kira in ka iya ruwa baka iya lakaba😊😁😁,neutral
@bbchausa Lah wannan ai yalon bello ne. 🤣🤣🤣🤣,neutral
@bbchausa Shirme to kara kashe shi zasuyi 🙄❓,negative
@bbchausa Masha Allah 😊 Na taya su murna,positive
@bbchausa Zasu aikata irin wadannan malaman basa yi wa kansu da damu bakidaya adalci wlh ni dai ina fada kullim duk wanda yai sanadin tabarbarewar kasata a cikin dakika daya banyafeba wlh 😭😭😭😭 Allah kaceci kasar mu da mutanen masu cigabanta .💋😘😍,negative
"@bbchausa Bayan kasata najeriya, sai Central Africa, dakuma Cameron wanda yanzu nake neman halaliya ta, duka sanadin manjo ne, dagama gane, akasin jarmiya zamu sha, kawai na nemawa kaina mafita😊😎💔",neutral
@AminuSaira Lallai hakane Kam Kuma #LabarinaSeries yayi kamanceceniya da rayuwar da mafiya yawan samari suke ahalin yanzu sannan ya Kara wayar da Kam Samari Musamman Masu halayya irinta Mahmoud Allah yakara Basira 🙏,positive
@FalaluDorayi @Mubarack_Umar @sir_zeeesu @UmarGombe 😂😂😂 Wai har yanzu ana Kan zancen gurasa da kallon doki,neutral
"@bbchausa Ina ganin kakaninsu muryar shedanta sunkajiya sai sunka aza wahayina ankayimusu don ahana haihuwa akauyen, shegantar banza da yohi.🙄🙄😏😏",negative
@bbchausa wannan kamar ciwa kasar mu mutuncine ai😎😎😎,negative
@bbchausa Allah yabata lfy Kuma Allah yabata ikon cin wannan jarrabawar🤲,positive
@bbchausa Akan naira nawa zaayi rijistar? 🤔,neutral
"@Rahma_sadau @MrSurajo @sadaubeauty Magana ta gaskiya babu wanda yafi dacewa daki Aura saini, kuma idan kinka Auran Ahswear Kinyi Jahadi😍",positive
@Rahma_sadau 😂 😂 zan baki aro,neutral
@bbchausa 😂😂 yanzu ai mu kuka maida corona ai,neutral
@bbchausa Ubansa Dai/Zai Chi 😠,negative
"@bbchausa Wlh yan Nigeria mu farga, mu zama tsintsiya madaurinki daya wlh a zaune take bazamu taba ci gaba ba indai a haka zany tafi da alamuran mu ana can maiduguri ana kashemu babu gaira babu dalili muma muna kashe kanmu👏 wlh ni dai ga Muslim ko arne Allah yaisa banyafeba duk wand...😂",negative
"@bbchausa Wannan dai sakacin gwamnatin katsina neh, tun yaushe ake abu daya fisabilillahi 💔",negative
@FalaluDorayi Alamarin ya gigita tsohuwa 😂,negative
@Rahma_sadau @jaybee_am Kar @Waspapping_ fah ya ganka.. 😅,neutral
@Rahma_sadau Har kinsa na hwara tunanin wata kalar dance style zamuyi rehearsing 😂😂,neutral
"@bbchausa 😅 kudai bbc, baku rasa abun fadi wallahi.",neutral
@bbchausa Mata ana magana🤩,neutral
"@bbchausa Masha Allah barka da zuwa shugaba baba buhari, allah ubangiji ya kareka daga makiyanka. Allah kare manage kasarmu 🇳🇬",positive
@bbchausa Iya gashin bakin kawai zata iya murzawa dama🤷🏾‍♂️,neutral
@bbchausa Inma ruwan ayaba ce bamu bukata😂😂,neutral
@Rahma_sadau @officialdeezell Rahama is my Ex💔..na fada duk abun da zai faru ya faru..🙌😏,neutral
@bbchausa A a kuma munyafe dan Allah 🙏,positive
@bbchausa Ai bakinsu bazaitaba zuwa daya ba domin kowa manufarsa dabance😎,neutral
@washafatii Wai dama kema kina supporting din ball? Kuma gashi anyi sa'a gidan mu daya😀😀😀,positive
@bbchausa Inji wane Dan iska ya fadi haka😒😒,negative
@bbchausa Hahaha indai tusa na hura wuta to ayi mugani😀😀,negative
"@bbchausa Tashin farko, kare yafi mota gudu😎",negative
@washafatii Harda Kannywood sai an daina shooting Films🤣,neutral
@bbchausa A karya daga Gwamnatin Nigeria sai kuma BBC Hausa ta yaya ku ka san an yanke wutar kuma mene amfanin fadawa duniya wanan labarin shirmen🤷🏻‍♂️💁🏻‍♂️,negative
"@bbchausa Ta rabawa mutane kawae,ko dan xaman gidan da akasa iyayan mu yi...a rage wani abun😊",neutral
"@bbchausa @dawisu @DrIsaPantami ashe dai Malam dai jarumine 🙏🙏, im proud of you ALLAH YA KARA WA MALAM DARAJA 💪🏿💪🏿💪🏿.",positive
@bbchausa Chinawa ma suna shan kunu ne? 🤔,neutral
"@bbchausa @Elmubeee Bama zaka gane hakan b, saika wayi gari kajika acikin wannan ramin 🤔",neutral
@AminuSaira addu a yakamata muyi Allah yabamu shugaba na gari 😭,positive
@bbchausa Hahahaha Nigeria 🇳🇬 duk shekarun da aka dauka Ana saida man fetur babu wani tsari wanda za a dinga tara kudi sai dai yan iska suyita sace kudin.,negative
"@bbchausa Duk Wanda ya karbi Mai laifi, to tabbas ya shirya maye gurbinsa in hi #absence, therefore law ya kamata tayi aikinta😠😠😠😠",neutral
@bbchausa 😁😁😁😁😁 abin dariya yaro yastsinci hakori,neutral
@aminiyatrust Harda kabilarsuma basu bariba🤔,neutral
@bbchausa Shikuma tsinanne damuwan sa kenan. Ba cigaban kasa ba. 🤔😖,negative
@bbchausa Haba dan Allah 😂😂 Yaushe xa a saki wannan film xai bada citta wlh 😂,positive
@bbchausa Yadda gobe za ace yana da matsalan tabin hankalii mtcw mutanen nan suna rena mana wayooo😡,negative
"@Rahma_sadau Ni zaki turawa😅 cos ban taba baki gudun nawa ba ta zuwa kallan film din ki, so ki turo account dinki yanzu Na bada gudunmawar tawa😂",neutral
@Hausafilmsnews Tunda nke bantaba ganinta bbu hijab ba sai yao ikon Allah 😱,neutral
"@bbchausa Mganan banza, a kasannan mun dauki tsananin yarda mun bawa gomnati Amma karshe dame suka saka Mana? An wawushe Mana dukiyan kasa, ba ruwa ba titi ba kiwon lapiya mai inganci Kai abin takai takawo ranmuma bamu tsira dashi ba, mun yanke kauna akan kasarnan wlhy☹️😡😠😤",negative
"@Rahma_sadau Kuma ga enough data, idan ya kare ma, ayi wani immediately 😂",neutral
"@voahausa Nan nan muna ji muna gani bamu isa muci shinkafa yar gwamnati ba saboda matakan tsaron da aka lafta mata. Amma a tsare rayukan mu ya gagara, shinkafa ta fimu daraja.😭😭😭",negative
@bbchausa Tsaya tukun Kufara nuna mana pic nasu mugani😇 https://t.co/uifdgwYUBL,neutral
@bbchausa Akwai magana tan 🙄🙄🙄,neutral
@bbchausa To sae me idan Trump din ya saka Shidin wani mutumen kirkine ko wani abun arziki Mstwww😏 https://t.co/2MTyfKFNtX,negative
@bbchausa Allah yajiqansu saura babban gwaska 🤣🤣🤣,positive
"@Rahma_sadau To yan iskan banza kunki aure Amma Kuna karuwanci, idan akamuku maganar aure sai kuce lokacine, eh lokacine Amma idan kukayi Wasa lokaci zai iske ku amakara😨😨",negative
@FalaluDorayi @dorayifilms @AREWA24Channel @badamasi_gidan Hahhhh gidan nishadi 😁😁😁👍👍👍,neutral
"@aminiyatrust ALLAH YAKAWOMANA KARSHEN WANNAN TA'ADDANCIN YATONA ASIRIN WADANNAN MAKIYA ALLAHN, AMMAN HAKIKA BABU TSARO AKASARNAN SAM SAI KARYAR ANAKARE RAYUKAN AL'UMMA WANNAN GWAMNATI BABU ALKHAIRI ACIKINTA SAM.🙁🚶🚶🚶",negative
"@bbchausa Victims abba ibrahim gwale, @Aliyu_samba 😪 https://t.co/K8fir4agtE",neutral
@aminiyatrust Wayyo Musulunci dadi🕺🕺🕺,positive
@bbchausa @elrufai Allah yana amfani da zuciya ne Inkayi wannan abinne da nufin alkairi Mallam @elrufai Allah ya taimake ka muna bayan ka dari bisa dari ✊🏿,positive
@bbchausa Dan uban da ya haifi tsohuwar me kedco suzo su kwata😎,negative
"@washafatii Ameen 🙏, amma dai wallahi sai kunyi taka tsantsan sosai gani ga wane dai...",positive
@bbchausa Dattijo mai son yan Nigeria kenan Allah yayi masa rahama🙏,positive
@RFI_Ha Hmmm Allah yasa abincin yana zuwa garesu....domin a kasar mu dai abin sai addu'a🙏📿,positive
@bbchausa Nonsense...ku fada mana abu mai amfani🙄,negative
@bbchausa 😃😃😃😃😃😃 abun dariya an yi wanda suka fi ka basu kai labari ba balanta kai karim dan iska ko ni nafi karfin ka,negative
@Rahma_sadau Anya lamarinki babu jifa a ciki??? 😂😂🙆‍♂️,negative
@bbchausa in baku sani ba ku bari🙄,neutral
"@bbchausa Ai tun tuni uban Yayi jinkiri, innine ai tuni anyi Arba'in dinsa😏😏",negative
@bbchausa Gaskia ne mai girma Gomna ✔️🙌,positive
@bbchausa Hhmm.... Shure-Shure ba ya Hana mutuwa.😎,negative
"@Rahma_sadau Allah anasa laifi katuba kuma ya yafemaka, dan Allah karkushiga tsakaninta da allah,muna rokon Allah yayafemata tare damu gabaki daya dan kowa danasa laifin kawai Dan baifito fili bane,astagafirullahi wa atubu alaihi🤲",positive
"@alinuhu @alinuhu kaine uba,sannan kaine jagora a masana’antar kanywood yakama ku kirkiri koda foundation ne Wanda zaku dunga taimakawa junanku..assuming yanzu chiroki ya mutu Ashe bazaku hadu ku Rifawa iyalansa asiri ba...please @alinuhu reconsider 🙏🙏",positive
@Rahma_sadau Kedai Kam Rahama Kinga ta kanki. Kowane Hege da nashi maganar banzar. Kuma da shi tutu kowa nada nashi a ta mazamnah😏,negative
"@bbchausa Yana nufin #mbuhari kenan da arewacin KASAR nan. Wannan hanyar Yola zuwa gombe ne tun hawan shi na 2015 aka Fara Amman har Yan ba a CI Kashi 0.03% na hanyar ba, sabanin yanda muke ta ganin hanyoyin da ke kudancin Nigeria, hanyar doguwa da hanyar motoci in an Fara musu ba a bari😭 https://t.co/Cdv8sgl0pZ",negative
"@bbchausa Wane darasi shugabannin wannan zamani za su koya daga marigayi Janar Sani Abacha, wanda a yau Asabar yake cika shekara 21 da rasuwa? 😭 Tsohon shugaban mulkin sojan Najeriyan ya rasu ne a ranar 8 ga watan Yunin shekarar 1998. https://t.co/oZJOdxa6Sm",positive
@bbchausa Wannan batu yazo dai-dai lokacin da ake fama da talaucin gaske a Nigeria ☹️,negative
@bbchausa Mulkinka yana kyau tsoho kwgama cin uwarmu cankuma aci✊✊,negative
@Rahma_sadau Yan maltina zasu samu kudin shiga da basu taba samu ba sodake xasu San sunbawa real celebrity 😁😁,neutral
@bbchausa Kai! Kar zuciyar yawale ta buga fa naji ana maganar wai ya siyar da jiragen ✈️ fadarsa 😁,negative
@bbchausa Allah ya jikan maisuna da rahama yasa aljannah ne makomarshi 🤲,positive
@bbchausa Ai mata rukiyya da burushi ko takobi..😊,neutral
@Rahma_sadau Wakar nan tasa guyz sun cii kai dayawa fa zamukai DJ AB kara 😉😆,negative
@voahausa @DandalinVOA Idan bata biya ba sai kaka? 😱,neutral
@bbchausa Kije a Fara duba na Babanki tukunna. Sai Ki kawo Su a duba na Shugaba Buhari. Marar tarbiyya Kawai😕,negative
@bbchausa Ku tambayi gwamnati gulmammu 🤔,negative
@bbchausa Daga nan Sai obasanjo rd 🤣🤣🤣🤣🤣🤣,neutral
"@Rahma_sadau Looking good and glamorous, sayyada rahama 🙏🙏🙏💖💖💖",positive
"@bbchausa Toh shiga saro ba shanu , kuji da naku mana🙌🏽🙌🏽",neutral
@AminuSaira gaskiya yina matukar gamsarwa mouna godiya 🙏🙏🙏,positive
@FalaluDorayi @AbdulfatahAdnan @iamdihealer @FalaluDorayi 😭bayansa ka goya 💔im hurt already 😭😭😭mama,negative
@Rahma_sadau Allah dai yasa bazagi bane 😊😊😊 Don Naga words in basuda yawa,positive
@Rahma_sadau Namijin kwarai saidai aimasa alkalanci da abinda ya bayyana na zahiri aimasa kyakkyawan zato. Amma kamanni basa tabbatar halayen mutum. Idan kinasaon mijin kwarai sai kizama matar kwarai👌🏻,positive
@bbchausa Ya Allah 🤲 duk Wanda da dasa hannunsa ake kashe mutane a wannan kasa tamu .Ya Allah ka hana shi jindadin zaman cikin duniyar nan . Ya Allah ka sakawa bayinka wadanda bamuji ba bamu gani ba ake kashe mu😭🤲🤲,positive
@AminuSaira babu karya kowane daga cikinsu yanada Hali maikyau amma gsky nidai nafison Laila ma'ana maryam wazeery👈,positive
"@princeazango Sai mai garabasa, Gara basar Ka tafi karfin daushe 😂😂",neutral
"@bbchausa @Dan_Arewa__ Kai dallah wai miye zaftarewa ne, kawai kuce ya rage mana. 😏",neutral
@bbchausa Kai kai 😢 ya salam Allah yasa mudache,positive
@bbchausa Ammana fa Yakka Mata A Bari Muyi Ibadunmu 🙏🙏🙏 Mu Roki Allah ya kawo munna sauki,positive
"@bbchausa Matsalar shine, idan da gaske Amotekun sun kashe Fulani to Fulanin fa akanmu zasu huce baa kan Amotekun din ba 😭😭",negative
@FalaluDorayi 😂😂😂 kayi mana remake din Padman a Kannywood,neutral
@Rahma_sadau Yanxu muma @Rahma_sadau tinda @Twitter maza da matane a hade bakyau kenan 😁,negative
@bbchausa Menene shagube kuma 🤔,neutral
@bbchausa Ya Allah ka kawomana dauki munaciki damuwa😷😭😭,positive
@AminuSaira Muna jiran lokacin Allah ya kaimuna rai 👍,positive
"@bbchausa Subhan'Allah 😥. Allah Ya bashi lafiya tare da sauran musulmi, Aameen. Allah Ya kawo mana karshen wannan cutar, Aameen.",positive
@bbchausa Wannan magana hankali ba zai dauka ba.😀,negative
@Rahma_sadau @houseofkaya Ya Rabb Ina jiran barka da sallah na kuma ba😂😂😂,neutral
@bbchausa Àllah yasa haka yazama Alkairi ga kasata Nigeria 🇳🇬 Amine,positive
@bbchausa Allah Sarki: Ni Kam Ina tsoron yadda za'a yaki wannan Musiba a kasashen mu na Africa...😭😭😭,negative
@bbchausa wata tafiya maganin dodar 😂 ga hijra ga awo,neutral
@bbchausa BBC ku sakarwa dan Mutane Kurwa mana😅,neutral
@Rahma_sadau Hhh had Sai kin ture mah kowa 😅😅,neutral
"@AminuSaira You Are talent, Allah yakara basira 🤝👍 #LabarinaHausaSeries",positive
@bbchausa @MBuhari Dan Jar Kaniya👋,negative
@bbchausa An wanki Ganduje kuma ya wanku 🤣🤣,negative
@voahausa An gaishe ki Sarah🙏,positive
"@bbchausa Allah ya isa. Our feelings for this great man is always touched by these ppl. 😭😭😭. Where is the tolerance here?. Allah ka saka mana. Su kuma masu yi Allah ka shirye su kamar yadda ka shirya dan Holland wanda yayi Abaya, in kuma ba masu shiryuwa bane to Allah ka tsine musu. 😭",positive
@bbchausa Mata zasu mure mazan da Basu son zaman gida yara zasu saba da Dad 😆,positive
@bbchausa Kundin tsarin son zuciyarka dai😂😂,negative
@bbchausa Idona Idon rarara walhy sainaci ubansa 😂...Allah yakawo wanda zai sa zare da allura ya dinke bakin rarara,negative
@bbchausa Ihu bayan hari ko bazai samu benefits nashi bane bayan da aka tsigeshi🤔,neutral
"@bbchausa Haka ake so dama, Idan mutum yayi kuskure aka nuna maka kuskurenka ka dauka.👌 #AcheciJamaa #SecureNorth #EndInsecurity #EndNorthBanditryNow",positive
@bbchausa Dan Allan waye mai gashin bakin nan ?😂,neutral
@Rahma_sadau Lol 😂 😂 no Rahama sadau,neutral
@RFI_Ha Saura nan Nigeria 🇳🇬,neutral
@bbchausa Sannunsu da kokari👏👏,positive
@bbchausa @Bahaushee 'Farashin biredi a Najeriya zai ƙaru da kusan kashi 50 cikin 100' 👉https://t.co/lX7NubR4iB https://t.co/cMFIOnWQRk,neutral
@Rahma_sadau A dade anayi sai gsky😀😀😀,positive
