text,label
"RT @adewummy007: “@yobamoodua: Ìwọ lónìí, ìwọ lánàá ...”Iwo lola o, Iwo ni ojo gbogbo",neutral
"RT @adeduntan: ""@alakoweyoruba: Kíni ""Ọ̀jáàgbá""? #Ibeere"" Ada kekere ti a fi san oko paapaa ju lo awon omo ile-iwe @JoseAded2000 @Vabayomio…",neutral
A gbifọ̀ rẹ̀ sí èdè gẹ̀ẹ́sì. Ẹ wo líńkì ìsàlẹ̀ yí wò fún apá kínni àti apá kejì. 1 https://t.co/v66RWp1J9f 2 https://t.co/IsHNctNnFj #yorubadrums #gangan #talkingdrum #traditionaldrum #ogbomosho #yoruba #yorùbáculture #africadrummers #yorubadrummers,neutral
"RT @kolawole_john: ""@yobamoodua: A bí wa nílé ẹran, a sì ń hùwà àgùntàn. Ṣé nítorí olùbọ̀bọ̀tiribọ̀ yìí náà ṣá? Ṣíọ̀ kẹ̀lẹ̀bẹ̀! Kilonje olu…",negative
"Oyìbó lọ̀ wá l'ẹ́gin, a gbé e mìn gbùn-ún! Hahah. Nítorí a fẹ́ jẹran a wá npe màlúù n' bọ̀dá.",negative
#Engllish: I am an African #Yoruba: Mo jẹ ọmọ Afirika #Swahili: Mimi ni Mwafrika #Hausa: Ni dan Afirka ne #Zulu: NgingumAfrika,neutral
Eye fi ijoba #LateefJakande we ijoba awon oloselu jegudujera ti won fi ohun igbalode tan awon mekunu. Afi ki wan fi buredi kowa lomi obe je,negative
"Bobo to nse irun mi yi, owo e ngbon, sa ma jo mi lagbari #TweetinYoruba",negative
Ojumo ayo ni loni oo. Oruko mi ni Olabamiji Omo Fagbenle. Omi ilu otan-aiyegbaju ni ipinle Osun lemi. K'aje bugbaje ooo..#TweetInYoruba,positive
Ère ọba Rómù aiyé àtijọ́ kan. Òkúta ni wọ́n gbẹ́ bí aṣọ báyìí o. Nkan bí ẹgbẹ̀rún méjì ọdún sẹ́hìn ni wọ́n gbẹ́ ẹ. http://t.co/ervMZ7Tg,neutral
YORÙBÁ NAMES OF ANIMALS / ÀWỌN ORÚKỌ ẸRANKO NÍ YORÙBÁ (1): Giraffe - Àgbàǹréré tàbí Àgùfọn Hippopotamus - Erinmi Rhinoceros - Ẹran Bíi Ìmàdò Wildboar - Ìmàdò https://t.co/y3wiyrZgnM,neutral
Aa! Mo fe ri Jesu kin 'ma woju Re Kin 'ma korin titi nipa ore Re Ninu ogo ni kin 'gboun soke Pe mo bo ija tan mo de ile mi #Yoruba #HymnFriday,positive
"A ìí pa ohùn mọ́n agogo lẹ́nu, ẹ ò le è pa ohùn mọ́n wa lẹ́nu, ohun ojú rí ẹnu gbọdọ̀ sọ. @bukolasaraki @NGRSenate #Nigeria #socialmedia",negative
4. #Parioweyii: Bí a ò bá gbá ọmọ ìyá ẹni létí... #Ibeere #Yoruba,negative
"Bí ò sílẹ̀, kí la ò bá pè nílé-ayé, ṣebí ìgbà ilé dé, la délé ayé? Àbí a ti délé ayé kílẹ̀ tó dé ni?. #OjoIle #Yoruba #EarthDay2015",neutral
15. Kíni nọ́mbà òǹkà òjìlénírinwó lé mẹ́rin? #ibeere #Yoruba,neutral
@EpicRoj Kí ni njẹ́ bẹ́ẹ̀? Èmi ò gbéèbó ooo :),neutral
"Sebi awon agba bo won ni eluuluu to fa ojo, ori ara e naa ni yoo fi ruu #YorubaProverb #tweetYoruba",negative
"RT @ronkexyz: @yoruba_proverbs. Erin ku, mongudu fije, efon ku, mongudu fije, mongudu ku ko re ni tio je ohun",negative
"Ìtàn odò Yewá fẹ́ bá ti Yemọja mu; wọ́n lulẹ̀, wọ́n di omi. #Gelede #Yoruba #Ifa",neutral
RT @ogundamisi: LOL is Erin KeeKee!!! ERK!!! ni ede Yoruba. Awon ojogbon ori TUITA lo sobe ni asepo #TweetYoruba ati #TweetinYorubaDay,positive
RT @alakoweyoruba: @romeoakins @yobamoodua @Maxiculture @omoyoruba_atata Mo júbà ẹ̀yin àgbà o. Ẹ̀yin lẹ ń bẹ ní ìdí ìgbá tí ẹ ò j'ọ́mọ oníg…,positive
"• Ó di dandan kí @AfDB_Group ó gbárùkù ti Ilẹ̀ Adúláwọ̀ ní ti ìgbésẹ́gbẹ̀ẹ́ epo rọ̀bì, kí a bá ayé sún sí ohun àmúṣagbára alátùnúnlò àti ìmúró ìdàgbàsókè. Àsìkò tó láti janpata fún àyípadà ojú-ọjọ́! #ClimateActionNow! @akin_adesina @AfricaCRP",positive
"Oríì mi bá mi ṣe tèmi níre Oríì mi gbére kò mí Ire owó, Ajé Ògúngúnnìsọ̀ Níná l'owó Orí jẹ́ kí n r'ówó ná Orí máà jẹ́ ntáwọ́ na Ojú owó kì í pọ́n Dàda A kì í bá kíkan nínú ìrèké Ìkorò kò ní wọ ayéè mi láé Ibi ayọ̀ là á bá ọtí Ìbànújẹ́ di àfiẹ́yìn láyéè mi Àṣẹ!",positive
"""@gabriel_ayoola: @yobamoodua isu naa ni Yoruba maa n pe gbogbo ohun to ba ta ni ile bii alubosa, isu ege, isu ewura abbl"" kò rí bẹ́ẹ̀ :)",neutral
Olobó kan ta mí 'tumọ̀ sí pé ènìkan ti sọ nǹkan kan fún-un. Ó ti mọ ohun tí 'ò mọ̀ tẹ́lẹ̀tẹ́lẹ̀ rí #idahunsiibeere #Yoruba,neutral
"@Waziriadio ẹ kú àyájọ́ ọdún kan lẹ́nu iṣẹ́, ìtẹ̀síwájú ni ọ̀pá ìṣẹ́gun. @nigeriaeiti",positive
"Mọ́námọ́ná ni olóògùn-ún lè gbé, bí olóògùn-ún bá gbé paramọ́lẹ̀, á rí ìyọnu. #owe #Yoruba Ejò ni mọ́námọ́ná/mánámáná, ejò náà ni paamọ́lẹ̀. 🐍 https://t.co/dozWdhGcGU",negative
"Baba Omi @Omisope_olaniyi don carry Agbalagba Akan come AYOKA ARA-OTO EXTRA come Lasgidi 90.1 FM, Tune in now to join the show. #Lasgidifm901 #Lagos #Yoruba",negative
RT @ogundamisi: Ewole fun adura... ki Oluwa ma se aiye wa bi aiye Arsenal FC.... Odun ayimoye layi si trophy. ...,positive
Kí ni ìyàtọ̀ èkuru àti mọ́ínmọ́ín? #Ibeere #Yoruba,neutral
Ǹjẹ́ẹ̀wọ́ mọ̀ pé Ẹ̀gbá pín sí ìṣọ̀rí-ìsọ̀rí? Apá kan ni Ẹ̀gbá-Owódé; Ẹ̀gbá-Imọ́; Ẹ̀gbá-Ìgbèìn; Ẹ̀gbá-Ìgbórè. 1842 l'Ẹ̀gbáa Sàró dé. #Yoruba,neutral
Ọ̀gúnyẹ (The child of) Ògún is worthy. https://t.co/T1Bfr3bLoq,positive
"Obìnrin, t'ó bá lè bọ̀wọ̀/tẹríbà, fi ara-a rẹ̀ jì, ní ìfẹ́ tòótọ́, mọ pẹ́pẹ́fúrú ú ṣe sí ọkọ-ọ rẹ̀, ọkọ-ọ rẹ̀ alára ti ṣe tán ní gbogbo ọ̀nà láti fi ìfẹ́ bá a lò. #MajeleToNPaOkunrin",positive
"Ìgbín ni aginiṣọ, aláǹtakùn ni ẹlẹ́nà,___ tàbí ___ni èmùrẹ́n. #ibeere #Yoruba",neutral
Fọ́nrán: Onirisa tí Ilé Ìfẹ́ Ọba Adeyeye Enitan Ogunwusi Akande tí fojú rinju pẹlu ọmọ ọba Ile Gẹ̀ẹ́sì ti Wales àti Duchess tí Cornwall ni ilé aṣojú ilẹ̀ Gẹ̀ẹ́sì ni Nàìjíríà l'Abuja. @OoniAdimulaIfe https://t.co/tW1d0D3sdH,neutral
BUSA19: Bí ètò ìgbéyàwó ààrẹ Buhari kò bá ṣe lọ rèé -àwọn ènìyàn Nàíjíríà https://t.co/IDwklFLK6f,neutral
"Oruko mi ni Oluwaseun, omo Gbádégésin. Abi mi ni Ajegunle ni Ipinle Eko. Moje omo Ilu Fiditi, ni Ipinle Oyo Asiwaju. #TweetYoruba",neutral
#TweetinYoruba Ko si iyi ninu pe baba mi mo oka'ro ju iya mi lo (No pride in sayn my father makes amala better than my mother)@ogundamisi,negative
"RT @scorpymilan: Owe leshin oro, oro leshin owe, ti oro ba so nu, OWE la fin wa! @yobamoodua",neutral
"O ti yí orúkọ #Yoruba gidi sí nǹkan míì, ojú tì ọ́! #EdeAbinibi #Yoruba #MotherLanguageDay",negative
"RT @omoibadan_: E ku ojumo, osu ilosiwaju ni osu keta yi a je fun gbogbo wa ooo. Ibadan a gbe wa ooo. Oyo o ni daaru ooo #tweetyoruba",positive
"Ọ̀rọ̀ kì í gba àárọ̀, k'á f'alẹ́ sọ ọ́, àìșe déédéé ìlú yìí ń kan mi lóminú, ó ń fún mi ní fọrífọrí. Bíi kí ààrá Ṣàngó sán pa wọ́n. #IjoOle",negative
"Ọmọ Ìbàdàn o-ò! Ẹ̀yin ni Ìbàdàn mesì ọ̀ gọ̀, kí ni ìtumọ̀ àti pé kí ni wọ́n ń pè ní esì? #Ibeere #Yoruba",neutral
A bọ́ lọ́wọ́ èyí ná. Ìmọ̀ àti làákáyè wa ó tún ti gbòòrò síi kó tó tún padà dé. #DA14 http://t.co/tFfhH9Vo,positive
Oro isiti wa t'oni: MA GBA EMI ARA E NITORI IJAKULE! (our admonition for today: Don't commit suicide because of disappointment) #yoruba #oroisiti #admonition #imoran #keephopealive #baokuiseotan #saynotosuicide #omooodua #lestweforget #yorubasindiaspora #yorubaartsandculture https://t.co/HaxvvAZ2RR,positive
"sin òkú ọba. Adé orí ọba, àti aṣọ tí wọ́n fi gbé òkú ọba náà jáde kúrò láàfin, ẹgbà ọwọ́ àti ti ẹsẹ̀, jẹ́ àwọn ohun tí wọn kò ní sin pẹ̀lú ọba. Ọ̀nà-ońṣẹ́-Awo ni ó ma kó wọn lọ. Odi ìlú ni Bàrà náà ma ń gbé wà, tí wọ́n ti gbé sin ọ̀pọ̀lọpọ̀ ọba sí.",neutral
"RT @wontbe4long: Won mu eye bo lapo ni.. ""@alakoweyoruba: Ó yẹ kí wọ́n ti gbá bíi méjì wọlé báyìí. #TeamEagles #afcon2013"" #smwMotherTon ...",neutral
"Ọmọ Yoòbá ò! Ọmọ aníbi-níran ni ọ́, ìran olóye àtonímọ̀ ni ìran-àn rẹ, o ò ṣe polongo rẹ̀ farayé gbọ́! Lẹ́ẹ̀kan sí i, ẹ kú ọdún tuntun o!",positive
"RT @omoadegun: Oba to lo kanrinkese ""@homoakeen: Oun naa ni arugbo ojo ""@alakoweyoruba: @omoadegun homoakeen Ẹ̀rùjẹ̀jẹ̀ létí òkun pupa!""""",positive
"RT @adewummy007: ""@yobamoodua: Ta ló ma à ṣoríre?"" Èmi ni ma à ṣoríre",positive
@Alexis_Sanchez Se o ti so fun ogbeni Wenger pe o ni le gba boolu ni Ojo aiku? #TweetinYoruba,neutral
:( Ó ṣe! A ò kó t'ewé t'egbò jẹ mọ́. #YorubaRonu #AfricaRonu,negative
Ṣé òpin-ọ̀sẹ̀ bá gbogbowa láyọ̀? Ayẹyẹ lóríṣìíríṣìí tí iṣẹ́ bá parí àbí? :),positive
"Asikò òjò lawà, Má da ìdọ̀ti si inú kòtò idámínú mọ. #yoruba #Lagos #nigeria http://t.co/vu43Xqr4Cz",positive
4. Abilékọ ▶️ a-bẹ-ní-ilé-ọkọ Bámmẹ́kẹ́ ▶️ bá-mi-mú-ẹkẹ́ Dámọ̀ràn ▶️ _________________ #Ibeere #Yoruba,neutral
"Òní ni Àyájọ́ Ọjọ́ Ìtumọ̀ Àgbáyé tí ó jẹ́ ọjọ́ ìmọrírì àti sààmì iṣẹ́ pọnti tí àwọn agbédègbẹyọ̀ àgbáyé ń ṣe láti tú ọ̀rọ̀ palẹ̀ ní ọ̀nà tí yóò mú gbólóhùn yéè ìyàn, láti èdè abínibí kan sí òmíràn. #Yoruba #InternationalTranslationDay #ITD https://t.co/CC4maWvfvD",neutral
😅😂 Awon were. 👉 Yorùbátv ẸGBẸ ỌMỌ OLÚWA BÍ GBOGBO ÀGBÁYÉ Ojú òpó ìkànsíraẹni 🇳🇬🇹🇬🇧🇯🇧🇷🇨🇴🇨🇺🇬🇭🇨🇮______________________________□ Yoruba TV 🥰😘🔥 #yoruba #yorubatv #yorubaweddings #ebi #asoebi #nigerianwedding #hausa… https://t.co/5gXyZYkkRJ,negative
Gbogbo ẹni tó bá pa'gúnugún kìí ká'gún. Gbogbo èèyàn tó bá p'àkàlàmàgbò kìí p'óṣù. Ikú òjijì fún gbogbo àwọn tó fẹ́ máa pa àwọn ọ̀dọ́ Nàìjíríà nípakúpa... Túẹ́! #Yoruba #EndSARS,negative
"Ọlá-ń-re-wájú la ó máa jẹ́, a ò ní di ọlá rẹ̀hìn nítorí Ọlá-ò-sebìkan, Ọlá dùn joyè lọ àti pé Ọlá kì í tán. #Iwure #OjoAje #Yoruba",positive
RT @skarzdesigns: @YorubaNewsAlert gomina lola di baba suwe ni yen o.,neutral
"Ẹni tí Ọlọ́run bá sẹ́'gi ọlà fún, kó ran ọmọlàkejì lọ́wọ́ #TweetinYoruba",positive
"BÍ ÀWỌN YORÙBÁ ṢE Ń KA ÌGBÀ: Kí àwọn òyìnbó tó gbé ago wá, àwọn Yorùbá ní ọ̀nà tí wọ́n gbà ń mọ ìgbà nínú ọjọ́. Wọ́n ma ń lo ÀKÙKỌ, ÒÒRÙN àti ÒṢÙPÁ. Báwo ni wọ́n ṣe má ń lo àwọn ǹkan wọ̀nyí? Ẹ máa bá wa ká lọ.",neutral
"Kò sí ohun tó pọ̀ tí kì í tán, àfi ọlá Ọlọ́run. / Nothing, but the grace of God, can be so much in abundance and not be exhausted, ultimately, [Only the blessings from God endure.] #Yoruba #proverb",positive
"Eda to mose okunkun, ko'dakun mama d'osupa Loro. #Yoruba #Language #Nigeria #Africa",positive
"Ìwà rere lèsó eniyan #oroisiti olamideonistory #agbainaki #yorubaculture #tundeednut #yoruba #thecuteabiola #instablogger #ayamgoreng #lateefadedimeji #lizzo @ Lagos, Nigeria https://t.co/9wgv9zfc9n",positive
"RT @bcga: Kaaro ajibi. Se alafia ni gbogbo duniyan wa. Aya nko, omo nko?""@alakoweyoruba: A jẹ́ pé Ọlọ́run Ọba ni ọpẹ́ yẹ lójúmọ́ àti lój ...",positive
"Àti àwọn olóṣèlú àti àwọn ará ìlú, gbogbo èèyàn ló n wípé: #EndSARS #EndSWAT #EndPoliceBrutality #EndSarz. #Yoruba #FridayMotivation #fridaymorning",neutral
Ẹ̀kọ́ ọ̀fẹ́ láti alákọ̀ọ́bẹ̀rẹ̀ dé girama fún ọmọ #Naija. Ìgbésẹ̀ rere ni bí ẹ bá lè ṣe é. #NGConfab,positive
Ṣe ìṣirò 2000 X 10 =? #ibeere #Yoruba,neutral
#Antony General gbogbo Ọ̀ṣun ń kí yín o. Wọn ò ṣe kúkú wá kọ Yorùbá gan? https://t.co/UwROC0FKkc,positive
"RT @yoruba_proverbs: Ẹní bá mọ inú rò, á mọ ọpẹ́ dá. / Whoever can reason well will understand why he or she should be thankful. [Be ever…",positive
"📸🤰🤰🍌 Eba wa gbe igba ope o, eba wa jo, eba wa yo, Iyawo Ogbeni @realFFK ti gbe ayan mi, ati ri esi ogede ti o je ni ose mejilelogun ti o koja, ibeta lanta lanta ni Precious Chukwuendu ti oje iyawo Femi un reti. Oyun ose mejilelogun ti wa ta bi isu ewura. Asokale anfani. https://t.co/qCcdL6DSxM",positive
"""Yíyàn ọmọ ìwọ oòrùn - gúúsù sípò igbakeji ààrẹ, láti ọwọ ààrẹ Muhammadu Buhari, ẹgbẹ́ Afenifere ni ẹ̀bùn Gíríìkì ni. Ó fi àmì ẹyẹ GCFR yẹ MKO Abiola sì ó tún yà June 12 sọto gẹ́gẹ́ bíi ayajo ìjọba àwa-ara-wa, Afenifere ni ẹ̀bùn Gíríìkì ni.""",positive
"Bí a ò bá sọ èdè wa létí ọmọ wa, kí la óò fi lé wọn lọ́wọ́? Èdè elédè! Àgbẹdọ̀! Ẹ bá èwe sọ èdè abínibí. @FerrariEko #IMTD",positive
"RT @beckystarr01: Ọba aterere kari aiyé. Oba ti o ti nbe kaiye to maa be.. IBA oh ""@alakoweyoruba: Njẹ́ a júbà Ọlọ́run Ọba. Àkọ́dá aiyé ...",positive
"Àwọn èròjà inú àdí dúdú/àdí àgbọn sì ma ń dára fún ara pípa. Ó ma ń mú ara dan, á mú ara ẹni jọ̀lọ̀ bíi tọmọ oòjọ́. #adi #adiagbon #yoruba",positive
"RT @SAMIupdate: TAKE IT #SIckleCellAwareness in #Yoruba Osu kesan, osu #september je osu pataki fun wa gegebi awujo. Idi ni pe, a maa n fi…",neutral
"Awa niyen se daadaa la ji""@realborn11: Oooooo aku oju moRT @omoyoruba_atata: @realborn11 Mo ti n tele eyin naa e se o a dupe dupe""",positive
@svpino Mo nifẹ si ati ma wa imo ati lati ma kọ awọn ọmọde pelu agbalagba ni awọn aṣa tuntun ni imọ-ẹrọ #Yoruba #Nigeria,positive
"Ẹ̀bùn Edùmarè ni ọmọ Ẹ̀rí ìfẹ́ rẹ̀ sí wa ni wọ́n Èdùmàrè à ń bẹ̀ ọ́ Bá wa wo àwọn èwe yè Fi wọ́n fún àwọn tí ń wojú rẹ fún ẹ̀bùn wọn Má ṣe jẹ́ kí wọ́n kú mọ́ àwọn òbí wọn lọ́wọ́ Èyí a wí yìí, kárọ̀ rọ̀ mọ́ ọn. #omo #ewe #ChildrensDay #Yorùbá #IYIL2019 https://t.co/1oxECxc5BH",positive
"Ṣé o mọ A,B,D? @tyinkusmeme #Yoruba",neutral
♫♪ Ó di pẹ̀kí. Ó di pẹ̀kí. Ire gbogbo tẹ̀lé mi lẹ́hìn. Ó di pẹ̀kí! ♫,positive
"Áwù! Kò jọ ọ́ l'Áké, ayé ò le è parẹ́, àfi èèyàn. Àṣẹ Olódùmarè ni, ọmọ ènìyàn ni yóò f'ayé sílẹ̀ lọ. #IyipadaOjuOjo #Yoruba",neutral
"""@qdot_alagbe: Awon omo egbe agbabolu brasil ti fe pa awon iko egbe agbabolu cameroun lati ilu adulawo o maa se o"" #idanoripapa ẹ̀rín kkk",negative
"RT @yoruba_proverbs: Yàrá kékeré gba ogún ọ̀rẹ́, tí ìfẹ bá wà láàárín wọn. / A little room is sizable enough for twenty friends, if there…",positive
Ariwo gèè àwọn ará ibí l'ó jí mi. Ọlọ́run ò rorò tó yìí! https://t.co/S01qCmh6Kk,negative
"@fouta_djallon @toluogunlesi Ta ló mọ̀ o jàre. Àwọn ará Amẹ́ríkà wọ̀nyí, orí ẹlòmíì á kàn ṣàdédé dàrú ṣá.",negative
Èmi lolórí ire!,positive
RT @OlaitanWulaimah: @yobamoodua Obirin to ba ni oyun,neutral
"""@NewsBytesNow: Aregbesola, Alaafin, Ooni advocate Yoruba integration @raufaregbesola @yobamoodua @YorubaNewsAlert"" Ìṣọ̀kan àwọn ọmọ Oòduà!",positive
RT @tijanihabeeb: Jegudujerani nii ooo #TweetinYoruba https://t.co/u2eqHPcdwx,negative
"RT @njeetigbo: #iroyin, #yoruba, Egbe awon oniroyin obinrin l'Osun yan oloye tuntun: Nigerian Association… https://t.co/U7C5W4OoN8",positive
"Òkú ní owó, òkú kò ní owó, òkú yóò náwó Ó ti di dandan kí òkú ó ná owó Ahun kìí gbó kí ó máà yọrí Ẹ̀yin t'ó ni ayé, ẹ yọ orí èmi Adéṣínà ọmọ Owókòníran sí rere. #iwure #OjoAje #Yoruba",positive
Bi omode o ba ba itan a ba aroba. Aroba ni baba itan.. #yoruba #Proverbs #Nigeria https://t.co/CmrHRinrTs,neutral
"A ti wí i ní kúkúrú, a ti sọ ọ́ ní gúngùn wípé àwọn ohun aṣaralóoge àti aṣètọ́júara àtọwọ́dá wọ̀nyí ń ṣe ìjàm̀bá s'ára. #LoOrin #Yoruba",negative
1825; Aláàfin Májòótú fi ọmọ rẹ̀ fún Hugh Clapperton àmọ́ ìyẹn kọ̀ ọ́ #tweetYoruba #OyoIle #Yoruba,neutral
RT @dolapodabiri: @alakoweyoruba Oba Oluwa ni kan li o ni ope. E ku ijo meta.,positive
"4 Ṣùgbọ́n sá, àwọn ẹgbẹ́ alátakò, PDP, ni wọn fi owó ra àwọn ènìyàn náà ní kìí se wi pe ìfẹ́ Buhari lopọ tó bẹ́ẹ̀ lọ́kàn wọn. #BuhariNiPlateau #Yoruba",negative
Ọ̀pọ̀ ọmọ adúláwọ̀ ti di òyìnbó ọ̀sán an gan látara ara bíbó. Ìdá 77% ọmọbìnrin Nàìjá ló ń bóra (#WHO). | #OwoEru #TAST,negative
"5. Lati enu de enu. Akeja yi lo di Ikeja loni. Orisa Akeja yi si wa ni Ilu Ota, Ipinle Ogun di oni ni agbole oniyanru. #TweetinYoruba",neutral
"Ẹni tó bá fẹ́ rinsẹ̀ láti Ikoyi dé Surulere, á kọ́kọ́ rìn gba Ẹ̀pẹ́. Ọ̀rọ̀ náà fẹ́ ṣe bí òwe :) #google #maps #powe http://t.co/tr4mdyJE",neutral
10. Èwo ni ọ̀rọ̀-atọ́kùn nínú gbólóhùn méjì ìsàlẹ̀ yìí : A. Ọdẹ́gbáró wá sí oko B. Abóròdé sùn ní igbórò #Ibeere #Yoruba,neutral
@olaokun_s Àṣẹ o! Olódùmarè á dúró ti kówá-a wa o. Ẹ sì kú ọjọ́ mẹ́ta. Ṣé àlàáfíà ni?,positive
"@jide_yeni Ìjọ ọba ni ìdáhùn, kì í ṣe ìju ọba tàbí nǹkan mìíì. https://t.co/yW103k7RE5",neutral
"Ìlú kan wà ní ìpínlẹ̀ Èkó #IfakoIjaye, arábìnrin afínjú kan láti #Abeokuta tí ń gbégbègbè ọ̀hún ló fà á tí a fi pe ibẹ̀ ní arógángán #Yoruba",neutral
RT @yobamoodua: Àìkọ́wọ̀ọ́ rìn ní í jẹ ọmọ ejò níyà.,negative
RT @rosanwo: Alaru to nje buredi ..... #Yoruba 🇳🇬 https://t.co/C7aYP0ocY6,negative
"RT @Topical4eva: @alakoweyoruba aku odun aku iyedun, odun aya abo fun gbogbo wa ooo",positive
"Òróró inú àgbọn ni à ń pè ní àdín àgbọn. Àdín àgbọn dára fún àwọ̀ ara ẹ̀dá ọmọ ènìyàn, ìpara a mú ara jọ̀lọ̀ ní í ṣe. #Agbon #Yoruba",positive
"RT @mrlurvy: Mo fi asiko yi ki Iku baba yeye, alase ikeji orisa Alayelua Oba Lamidi Adeyemi III @MsTyma_ @omotolaniee #TweetInYoruba",positive
"Orúkọ oyè nínú ẹgbẹ́ Ògbóni ni Àgòrò,____ ni orúkọ oyè àwọn babaláwo? A) Àró B) Ọ̀dọ̀fin D) Amósùn #ibeere #Yoruba",neutral
"Ẹ̀wẹ̀wẹ̀, ọṣẹ dúdú là ń fi àgbo mìíì gún. Bákan náà ni à ń po àgbo mọ́ òrí, àdí tàbí ìpara tí yóò bá àwọ ara wọnú ara lọ. #AlayeOro #Egunje",neutral
"RT @Oats20111: ""@YorubaNewsAlert @alakoweyoruba Idekun akatakiti: Are Jonathan pe fun itesiwaju iranlowo awon ijoba ile okere http://t…",positive
"♫ Yùngbà Yùngbà Yùngbà! Ilé ayé yìí dùn Yùngbà, níbi ta tún jayé dé, mo ti jayée Mọ̀leté ♫♪. #Yoruba #Yungba #EwiAlohun",positive
Eni ti a ko fe ri ni aa fe ri,negative
"T'ówó bá dé, má pe pàdí ẹ l'ọlẹ́. Òní la rí, kò s'ẹ́da tó m'òla. Any translators on the TL? Team Google, avoid me o🤣🤣🤣 #yorubatwitter #Proverbs #lifestyle #GoodEvening",positive
"""@Vospeaks: @yobamoodua eseun. Sebi atun le pe ni (ere) fun apeere ere oko."" Bẹ́ẹ̀ni, irè/erè",positive
Kí á yé bímọ bíi ẹdá. Ṣé ẹ́ gbọ́? @ỌmọYobá ti sọ!!! :) #ChildrensDay2013 #Nigeria #FamilyPlanning #UNPFII @UNDP @UNICEF_Nigeria @UNESCO,neutral
RT @yobamoodua: @alakoweyoruba hmm! Ẹkú iṣẹ o #Yoruba #TweetYoruba #Africa @yobamoodua,positive
Oje ewéko wo la má nfi fọyín #ibeere,neutral
"Ara ọmọ ta Iyewa, ó gbéra ńlẹ̀, ó wo àyíká bóyá òun yóò rí omi, ó du lọ, ó du bọ̀, ṣùgbọ́n pàbo ni ó já sí, kò r'ómi bù bọ̀. #ItanOdoIyewa",negative
"WÍWÁ ÒṢÌṢẸ́: ÀWÙJỌ ÀGBẸ̀ Bí ọmọdé bá tó l'ọ́kọ́, ní ṣe ló ma ń l'ọ́kọ́. Ọmọkùnrin ilé, to ti tó níṣẹ́ lọ́wọ́, ní àǹfààní láti dáko sórí ilẹ̀ ẹbí, ní bí agbára rẹ̀ bá ṣe ká, láì tasẹ̀ àgẹ̀rẹ̀ sórí oko ẹlòmíràn nínú ẹbí. Tí kò sì gbọdọ̀ ro oko tí ẹbí",neutral
Èdè Yorùbá L'árinrin l'órí Rédíò @adaba889fm pẹ̀lú @kekeawada moninkanola @oskoolbb1 @sugarmanvibes E maa gbo Tele wa 👉@kekeawada #edelman #ede #yoruba #asoebi #ibadanwedding #asooke… https://t.co/4M6QDMkKQ7,positive
Ewé ejìnrìn wẹ́wẹ́ ni yóò wẹ̀ ẹ́ (ibi) dànù. #Iwure #Yoruba,positive
"RT @yoruba_proverbs: Ọlọ́run ò dá kainkain kó tóbi, àtapa ni ì bá máa ta èèyàn / God didn't create the ant big; it would have been stinging…",negative
"Romans 8:28 Awa si mọ̀ pe ohun gbogbo li o nṣiṣẹ pọ̀ si rere fun awọn ti o fẹ Ọlọrun, ani fun awọn ẹniti a pè gẹgẹ bi ipinnu rẹ̀. #Yoruba",positive
"Èdùmàrè ṣàánú wa o, 2023 jìnnà fa!",positive
"""@eltunjee: @yobamoodua eni osi se yo ma jale!!!""IṢẸ́ ÀGBẸ̀ N'IṢẸ́ ILẸ̀Ẹ WA #Ise #Agbe #Yoruba #Nigeria #yobamoodua",negative
Àsìkò ti tó láti gbọ́rọ̀ ẹnu #Apple o jàre. Àwọn nkan titun wo ni ká máa retí? #WWDC,neutral
#Yorùbá ló ni Nija ká gbé èdè wa lá ruge #Yoruba,positive
"Ojumo ire fun gbogbo wa o. Eni aso wa sowo, aso wa somo, aso wa si aiku, baale oro. #tweetinyoruba",positive
"Orí Òkè Ìtaṣẹ̀ ni igi Ọ̀pẹ̀ Àgbọnmìrègún wà. Ẹ ti gbọ́ wípé Ọ̀rúnmìlà wọ sánmọ̀ lọ ni, ikin ni a sì fi ń ké síi. #OdunIfaAgbaye #Yoruba #Ife",neutral
RT @Oli_Ekun: Kà fìmò sòkan ló le mú gbogbo wa ga. Yorùbá ronú❤️🙏🏿 Ìṣọ̀kan àwọn Àgbà Awo! Àgbà X Àgbàìnàkí @lekan_kingkong | The Full V…,positive
Ẹni bá sọ ọ́ pẹ́nrẹ́n yóò san owó ìtanràn fún pé o sọ èdèe rẹ. @adia_afa #YesVernacular,negative
Ìtumọ̀ amen níí èdè Yorùbá níí àṣẹ kìí ṣe àmín. As Yorùbá we say àṣẹ not amen or àmín #Yoruba #YorubaNationNow,neutral
"Ká máa bo imú, ẹnu bí a bá sín, àbí bí enìkàn lẹ́gbẹ̀ẹ́ wa bá sín. Kàkà kí a sín tààrà, nínòró orí, a ò ṣe kọ orí sílẹ̀, sín sílẹ̀. #Ebola",positive
"Lára ìṣekúṣe lati mú oníṣekúṣe, ẹlẹ́yà ni a ti rí ẹlẹ́lẹ́yà. Ọ̀rọ̀ wo la yọ láti ara ìrégbè, adúgbò, ojúkòkòrò? #Ibeere #Yoruba",negative
@EnekemGreg Asiko Olorun lo dara ju #Yoruba,positive
A kìí lẹ́ni ní 'musàn ká mu kíkan. There are benefits to having your own in position. #learningyoruba #yoruba #proverbs #idioms #interpretation,positive
